"school_id","school_name","enroll","reg_attend","ela","math","street","city","state","zip","address","lon","lat","reg_attend_pctile","ela_pctile","math_pctile","enroll_scaled","optional"
4793,"Rosland Elementary",188,83,54,48,"52350 Rease Dr","LaPine","OR",97739,"52350 Rease Dr, LaPine, OR 97739",-121.503636,43.6703995,0.522362869198312,0.544318181818182,0.648863636363637,2.43590344504336,TRUE
5293,"Silver Rail Elementary School",482,85,64,57,"61530 SE Stone Creek St","Bend","OR",97702,"61530 SE Stone Creek St, Bend, OR 97702",-121.2954071,44.0340337,0.627004219409283,0.755681818181818,0.8,3.12491211624092,TRUE
3217,"Sky View Middle School",680,81,40,38,"63555 NE 18th St","Bend","OR",97701,"63555 NE 18th St, Bend, OR 97701",-121.2804259,44.1077501,0.425316455696203,0.196590909090909,0.414772727272727,3.5889383641903,TRUE
3216,"Summit High School",1529,66,NA,NA,"2855 NW Clearwater Dr","Bend","OR",97701,"2855 NW Clearwater Dr, Bend, OR 97701",-121.3620584,44.0576535,0.0708860759493671,NA,NA,5.57862666979142,TRUE
1266,"Three Rivers Elementary School",437,81,68,55,"56900 Enterprise Dr","Sunriver","OR",97707,"56900 Enterprise Dr, Sunriver, OR 97707",-121.4337308,43.8677983,0.425316455696203,0.819318181818182,0.770454545454546,3.01945160534333,TRUE
3221,"Westside Village Magnet School at Kingston Elementary School",262,85,63,32,"1101 NW 12th St","Bend","OR",97701,"1101 NW 12th St, Bend, OR 97701",-121.3294927,44.0603677,0.627004219409283,0.730681818181818,0.255681818181818,2.60932739629716,TRUE
4680,"William E Miller Elementary",650,82,81,75,"300 NW Crosby Dr","Bend","OR",97701,"300 NW Crosby Dr, Bend, OR 97701",-121.3666096,44.0566888,0.475949367088608,0.95,0.952272727272727,3.51863135692524,TRUE
581,"Cascade Middle School",325,84,56,45,"1525 Echo Hollow Rd","Eugene","OR",97402,"1525 Echo Hollow Rd, Eugene, OR 97402",-123.1660905,44.0788351,0.577215189873418,0.581818181818182,0.565909090909091,2.75697211155379,TRUE
582,"Clear Lake Elementary School",264,83,37,31,"4646 Barger Ave","Eugene","OR",97402,"4646 Barger Ave, Eugene, OR 97402",-123.1762615,44.0831973,0.522362869198312,0.151136363636364,0.230681818181818,2.61401453011483,TRUE
583,"Danebo Elementary School",304,86,39,26,"1265 Candlelight Dr","Eugene","OR",97402,"1265 Candlelight Dr, Eugene, OR 97402",-123.1789974,44.0769365,0.686075949367088,0.176136363636364,0.146590909090909,2.70775720646824,TRUE
584,"Fairfield Elementary School",339,86,39,22,"3455 Royal Ave","Eugene","OR",97402,"3455 Royal Ave, Eugene, OR 97402",-123.15055,44.07087,0.686075949367088,0.176136363636364,0.0988636363636364,2.78978204827748,TRUE
585,"Irving Elementary School",369,87,65,58,"3200 Hyacinth St","Eugene","OR",97404,"3200 Hyacinth St, Eugene, OR 97404",-123.1525941,44.11075,0.746835443037975,0.770454545454546,0.813636363636364,2.86008905554254,TRUE
3566,"Kalapuya High School",99,61,NA,NA,"1200 N Terry St","Eugene","OR",97402,"1200 N Terry St, Eugene, OR 97402",-123.1892381,44.0739465,0.0447257383966245,NA,NA,2.22732599015702,TRUE
586,"Malabon Elementary School",423,81,41,28,"1380 Taney St","Eugene","OR",97402,"1380 Taney St, Eugene, OR 97402",-123.1610135,44.0765854,0.425316455696203,0.220454545454545,0.175,2.98664166861964,TRUE
2264,"Meadow View School",786,88,58,47,"1855 Legacy St","Eugene","OR",97402,"1855 Legacy St, Eugene, OR 97402",-123.200759,44.079227,0.79915611814346,0.625,0.619318181818182,3.83735645652683,TRUE
3567,"Prairie Mountain School",708,89,45,40,"5305 Royal Ave","Eugene","OR",97402,"5305 Royal Ave, Eugene, OR 97402",-123.1902188,44.0722325,0.838818565400844,0.304545454545455,0.459090909090909,3.65455823763768,TRUE
587,"Shasta Middle School",409,86,50,33,"4656 Barger Ave","Eugene","OR",97402,"4656 Barger Ave, Eugene, OR 97402",-123.176329,44.083944,0.686075949367088,0.4375,0.279545454545455,2.95383173189595,TRUE
588,"Willamette High School",1390,85,NA,NA,"1801 Echo Hollow Rd","Eugene","OR",97402,"1801 Echo Hollow Rd, Eugene, OR 97402",-123.16699,44.0818773,0.627004219409283,NA,NA,5.25287086946332,TRUE
3401,"Triangle Lake Charter School",217,84,NA,NA,"20264 Blachly Grange Rd","Blachly","OR",97412,"20264 Blachly Grange Rd, Blachly, OR 97412",-123.5444116,44.1953938,0.577215189873418,NA,NA,2.50386688539958,TRUE
428,"Black Butte Elementary School",25,88,77,47,"25745 SW Forest Service Road 1419","Camp Sherman","OR",97730,"25745 SW Forest Service Road 1419, Camp Sherman, OR 97730",-121.644226,44.46009,0.79915611814346,0.922727272727273,0.619318181818182,2.05390203890321,TRUE
235,"Azalea Middle School",344,75,45,22,"505 Pacific Ave","Brookings","OR",97415,"505 Pacific Ave, Brookings, OR 97415",-124.2814747,42.0560617,0.20337552742616,0.304545454545455,0.0988636363636364,2.80149988282165,TRUE
237,"Brookings-Harbor High School",481,47,NA,NA,"625 Pioneer Rd","Brookings","OR",97415,"625 Pioneer Rd, Brookings, OR 97415",-124.2803192,42.0572968,0.0261603375527426,NA,NA,3.12256854933208,TRUE
236,"Kalmiopsis Elementary School",747,70,48,35,"650 Easy St","Brookings","OR",97415,"650 Easy St, Brookings, OR 97415",-124.2836604,42.0601458,0.112236286919831,0.386363636363636,0.336363636363636,3.74595734708226,TRUE
3347,"Burnt River School",49,82,NA,NA,"201 S 1st Ave","Unity","OR",97884,"201 S 1st Ave, Unity, OR 97884",-118.1932268,44.4404929,0.475949367088608,NA,NA,2.11014764471526,TRUE
406,"Butte Falls Charter School",223,63,NA,NA,"720 Laurel Ave","Butte Falls","OR",97522,"720 Laurel Ave, Butte Falls, OR 97522",-122.56478,42.5413209,0.0514767932489451,NA,NA,2.51792828685259,TRUE
3400,"Camas Valley School",211,NA,NA,NA,"197 Main Camas Rd","Camas Valley","OR",97416,"197 Main Camas Rd, Camas Valley, OR 97416",-123.6750716,43.0346389,NA,NA,NA,2.48980548394657,TRUE
4434,"Baker Prairie Middle School",595,78,48,36,"1859 SE Township Rd","Canby","OR",97013,"1859 SE Township Rd, Canby, OR 97013",-122.6710642,45.2573074,0.30126582278481,0.386363636363636,0.363636363636364,3.3897351769393,TRUE
140,"Canby High School",1333,77,NA,NA,"721 SW 4th Ave","Canby","OR",97013,"721 SW 4th Ave, Canby, OR 97013",-122.6983631,45.2555453,0.270042194092827,NA,NA,5.11928755565971,TRUE
92,"Carus School",477,83,49,37,"14412 S Carus Rd","Oregon City","OR",97045,"14412 S Carus Rd, Oregon City, OR 97045",-122.571908,45.270742,0.522362869198312,0.410227272727273,0.393181818181818,3.11319428169674,TRUE
1307,"Cecile Trost Elementary School",423,88,34,16,"800 S Redwood","Canby","OR",97013,"800 S Redwood, Canby, OR 97013",-122.674677,45.2564811,0.79915611814346,0.105681818181818,0.0363636363636364,2.98664166861964,TRUE
124,"Howard Eccles Elementary School",442,91,67,70,"562 NW 5th Ave","Canby","OR",97013,"562 NW 5th Ave, Canby, OR 97013",-122.7022537,45.2645878,0.90464135021097,0.806818181818182,0.930681818181818,3.03116943988751,TRUE
127,"Ninety-One School",483,84,64,55,"5811 S Whiskey Hill Rd","Hubbard","OR",97032,"5811 S Whiskey Hill Rd, Hubbard, OR 97032",-122.7456821,45.177347,0.577215189873418,0.755681818181818,0.770454545454546,3.12725568314975,TRUE
4435,"Philander Lee Elementary School",421,86,54,52,"1110 S Ivy","Canby","OR",97013,"1110 S Ivy, Canby, OR 97013",-122.685867,45.2544643,0.686075949367088,0.544318181818182,0.729545454545455,2.98195453480197,TRUE
122,"William Knight Elementary School",356,84,53,46,"501 N Grant St","Canby","OR",97013,"501 N Grant St, Canby, OR 97013",-122.6980297,45.2650091,0.577215189873418,0.510227272727273,0.594318181818182,2.82962268572768,TRUE
719,"Aumsville Elementary School",552,85,43,33,"572 N 11th St","Aumsville","OR",97325,"572 N 11th St, Aumsville, OR 97325",-122.8761522,44.8480685,0.627004219409283,0.264772727272727,0.279545454545455,3.28896179985939,TRUE
810,"Cascade Junior High School",566,81,65,46,"10226 Marion Rd SE","Turner","OR",97392,"10226 Marion Rd SE, Turner, OR 97392",-122.916768,44.809194,0.425316455696203,0.770454545454546,0.594318181818182,3.32177173658308,TRUE
5380,"Cascade Opportunity Center",67,31,NA,NA,"11463 W Stayton Rd SE","Aumsville","OR",97325,"11463 W Stayton Rd SE, Aumsville, OR 97325",-122.875918,44.788476,0.0168776371308017,NA,NA,2.15233184907429,TRUE
811,"Cascade Senior High School",647,77,NA,NA,"10226 Marion Rd SE","Turner","OR",97392,"10226 Marion Rd SE, Turner, OR 97392",-122.916768,44.809194,0.270042194092827,NA,NA,3.51160065619873,TRUE
806,"Cloverdale Elementary School",150,93,62,47,"9666 Parrish Gap Rd SE","Turner","OR",97392,"9666 Parrish Gap Rd SE, Turner, OR 97392",-122.9701866,44.8146111,0.962869198312236,0.710227272727273,0.619318181818182,2.34684790250762,TRUE
790,"Turner Elementary School",308,86,61,46,"7800 School Ave","Turner","OR",97392,"7800 School Ave, Turner, OR 97392",-122.9476061,44.8428455,0.686075949367088,0.690909090909091,0.594318181818182,2.71713147410359,TRUE
3649,"Butler Creek Elementary School",562,83,55,49,"2789 SW Butler Rd","Gresham","OR",97080,"2789 SW Butler Rd, Gresham, OR 97080",-122.4586155,45.4727831,0.522362869198312,0.559090909090909,0.673863636363637,3.31239746894774,TRUE
967,"Centennial High School",1594,62,NA,NA,"3505 SE 182nd Ave","Gresham","OR",97030,"3505 SE 182nd Ave, Gresham, OR 97030",-122.4772308,45.4961834,0.0489451476793249,NA,NA,5.73095851886571,TRUE
960,"Centennial Middle School",905,74,53,45,"17650 SE Brooklyn St","Portland","OR",97236,"17650 SE Brooklyn St, Portland, OR 97236",-122.479227,45.5016801,0.174683544303797,0.510227272727273,0.565909090909091,4.11624091867823,TRUE
1367,"Centennial Park School",137,23,NA,NA,"17630 SE Main St","Portland","OR",97233,"17630 SE Main St, Portland, OR 97233",-122.4814321,45.512343,0.00675105485232068,NA,NA,2.31638153269276,TRUE
959,"Meadows Elementary",404,77,30,24,"18009 SE Brooklyn St","Portland","OR",97236,"18009 SE Brooklyn St, Portland, OR 97236",-122.4777756,45.5016496,0.270042194092827,0.0681818181818182,0.128409090909091,2.94211389735177,TRUE
962,"Oliver Elementary School",419,72,23,14,"15840 SE Taylor St","Portland","OR",97233,"15840 SE Taylor St, Portland, OR 97233",-122.4998834,45.5154558,0.137552742616034,0.0261363636363636,0.0215909090909091,2.9772674009843,TRUE
963,"Parklane Elementary School",363,74,29,18,"15811 SE Main St","Portland","OR",97233,"15811 SE Main St, Portland, OR 97233",-122.4999439,45.5146158,0.174683544303797,0.0613636363636364,0.0534090909090909,2.84602765408952,TRUE
964,"Patrick Lynch Elementary",518,74,37,36,"1546 SE 169th Pl","Portland","OR",97233,"1546 SE 169th Pl, Portland, OR 97233",-122.488318,45.5112592,0.174683544303797,0.151136363636364,0.363636363636364,3.20928052495899,TRUE
966,"Pleasant Valley Elementary School",435,85,43,36,"17625 SE Foster Rd","Gresham","OR",97080,"17625 SE Foster Rd, Gresham, OR 97080",-122.4797464,45.464609,0.627004219409283,0.264772727272727,0.363636363636364,3.01476447152566,TRUE
965,"Wood Elementary",515,79,35,27,"3615 SE 174th St","Portland","OR",97236,"3615 SE 174th St, Portland, OR 97236",-122.4857978,45.4966352,0.341772151898734,0.115909090909091,0.1625,3.20224982423248,TRUE
239,"Gold Beach High School",164,76,NA,NA,"29516 Ellensburg Ave","Gold Beach","OR",97444,"29516 Ellensburg Ave, Gold Beach, OR 97444",-124.4219721,42.4097218,0.238818565400844,NA,NA,2.37965783923131,TRUE
231,"Riley Creek Elementary School",310,78,56,54,"94350 6th St","Gold Beach","OR",97444,"94350 6th St, Gold Beach, OR 97444",-124.4136304,42.4095739,0.30126582278481,0.581818181818182,0.756818181818182,2.72181860792126,TRUE
1311,"Central Linn Elementary School",330,76,55,55,"239 W 2nd St","Halsey","OR",97348,"239 W 2nd St, Halsey, OR 97348",-123.1113335,44.3872748,0.238818565400844,0.559090909090909,0.770454545454546,2.76868994609796,TRUE
687,"Central Linn High School",308,81,NA,NA,"32433 Hwy 228","Halsey","OR",97348,"32433 Hwy 228, Halsey, OR 97348",-123.088042,44.3907213,0.425316455696203,NA,NA,2.71713147410359,TRUE
382,"Central Point Elementary School",555,87,35,26,"450 S 4th St","Central Point","OR",97502,"450 S 4th St, Central Point, OR 97502",-122.9117818,42.3719789,0.746835443037975,0.115909090909091,0.146590909090909,3.29599250058589,TRUE
4557,"Crater Academy of Health and Public Services",411,71,NA,NA,"655 N 3rd St","Central Point","OR",97502,"655 N 3rd St, Central Point, OR 97502",-122.9209208,42.3797638,0.126582278481013,NA,NA,2.95851886571362,TRUE
4561,"Crater Renaissance Academy",432,61,NA,NA,"655 N 3rd St","Central Point","OR",97502,"655 N 3rd St, Central Point, OR 97502",-122.9209208,42.3797638,0.0447257383966245,NA,NA,3.00773377079916,TRUE
4559,"Crater School of Business Innovation and Science",428,75,NA,NA,"655 N 3rd St","Central Point","OR",97502,"655 N 3rd St, Central Point, OR 97502",-122.9209208,42.3797638,0.20337552742616,NA,NA,2.99835950316382,TRUE
387,"Hanby Middle School",230,79,45,29,"806 6th Ave","Gold Hill","OR",97525,"806 6th Ave, Gold Hill, OR 97525",-123.055207,42.4345532,0.341772151898734,0.304545454545455,0.196590909090909,2.53433325521444,TRUE
383,"Jewett Elementary School",617,84,40,35,"1001 Manzanita St","Central Point","OR",97502,"1001 Manzanita St, Central Point, OR 97502",-122.908957,42.3800839,0.577215189873418,0.196590909090909,0.336363636363636,3.44129364893368,TRUE
384,"Patrick Elementary School",270,85,42,32,"1500 2nd Ave","Gold Hill","OR",97525,"1500 2nd Ave, Gold Hill, OR 97525",-123.0627057,42.4330675,0.627004219409283,0.238636363636364,0.255681818181818,2.62807593156785,TRUE
385,"Richardson Elementary School",610,87,54,41,"200 W Pine St","Central Point","OR",97502,"200 W Pine St, Central Point, OR 97502",-122.9212754,42.3730163,0.746835443037975,0.544318181818182,0.482954545454545,3.42488868057183,TRUE
386,"Sams Valley Elementary School",319,79,35,33,"14235 Table Rock Rd","Central Point","OR",97502,"14235 Table Rock Rd, Central Point, OR 97502",-122.9362824,42.4937116,0.341772151898734,0.115909090909091,0.279545454545455,2.74291071010077,TRUE
388,"Scenic Middle School",808,81,51,33,"1955 Scenic Ave","Central Point","OR",97502,"1955 Scenic Ave, Central Point, OR 97502",-122.9227302,42.3862338,0.425316455696203,0.457954545454545,0.279545454545455,3.88891492852121,TRUE
3464,"Ash Creek Elementary School",559,85,30,33,"1360 N 16th St","Monmouth","OR",97361,"1360 N 16th St, Monmouth, OR 97361",-123.2126328,44.8617513,0.627004219409283,0.0681818181818182,0.279545454545455,3.30536676822123,TRUE
1002,"Central High School",922,77,NA,NA,"1530 Monmouth St","Independence","OR",97351,"1530 Monmouth St, Independence, OR 97351",-123.2097333,44.8518864,0.270042194092827,NA,NA,4.15608155612843,TRUE
998,"Independence Elementary School",409,70,23,19,"150 S 4th St","Independence","OR",97351,"150 S 4th St, Independence, OR 97351",-123.1895326,44.8527239,0.112236286919831,0.0261363636363636,0.0659090909090909,2.95383173189595,TRUE
999,"Monmouth Elementary School",536,89,51,44,"958 E Church St","Monmouth","OR",97361,"958 E Church St, Monmouth, OR 97361",-123.223718,44.8529525,0.838818565400844,0.457954545454545,0.544318181818182,3.25146472931802,TRUE
1001,"Talmadge Middle School",797,80,45,27,"51 16th Street","Independence","OR",97351,"51 16th Street, Independence, OR 97351",-123.2102473,44.8553188,0.388185654008439,0.304545454545455,0.1625,3.86313569252402,TRUE
163,"Clatskanie Elementary School",357,75,47,32,"815 S Nehalem St","Clatskanie","OR",97016,"815 S Nehalem St, Clatskanie, OR 97016",-123.205769,46.098569,0.20337552742616,0.365909090909091,0.255681818181818,2.83196625263651,TRUE
168,"Clatskanie Middle/High School",347,59,NA,NA,"471 SW Bel Air Dr","Clatskanie","OR",97016,"471 SW Bel Air Dr, Clatskanie, OR 97016",-123.2109494,46.100671,0.0421940928270042,NA,NA,2.80853058354816,TRUE
103,"Colton Elementary School",269,81,42,37,"30439 S Grays Hill Rd","Colton","OR",97017,"30439 S Grays Hill Rd, Colton, OR 97017",-122.4147063,45.1656077,0.425316455696203,0.238636363636364,0.393181818181818,2.62573236465901,TRUE
104,"Colton High School",194,80,NA,NA,"30205 S Wall St","Colton","OR",97017,"30205 S Wall St, Colton, OR 97017",-122.4382498,45.1703999,0.388185654008439,NA,NA,2.44996484649637,TRUE
1248,"Colton Middle School",142,86,51,36,"21580 S Schieffer Rd","Colton","OR",97017,"21580 S Schieffer Rd, Colton, OR 97017",-122.4232326,45.165585,0.686075949367088,0.457954545454545,0.363636363636364,2.32809936723693,TRUE
325,"Condon Elementary School",95,87,58,41,"220 S East St","Condon","OR",97823,"220 S East St, Condon, OR 97823",-120.1823734,45.2365585,0.746835443037975,0.625,0.482954545454545,2.21795172252168,TRUE
326,"Condon High School",35,77,NA,NA,"210 E Bayard St","Condon","OR",97823,"210 E Bayard St, Condon, OR 97823",-120.1861318,45.2324371,0.270042194092827,NA,NA,2.07733770799156,TRUE
192,"Blossom Gulch Elementary School",579,77,36,35,"333 S 10th St","Coos Bay","OR",97420,"333 S 10th St, Coos Bay, OR 97420",-124.2234233,43.3653513,0.270042194092827,0.134090909090909,0.336363636363636,3.35223810639794,TRUE
3227,"Destinations Academy",88,26,NA,NA,"755 S 7th St","Coos Bay","OR",97420,"755 S 7th St, Coos Bay, OR 97420",-124.2209345,43.3613942,0.0126582278481013,NA,NA,2.20154675415983,TRUE
3615,"Lighthouse Charter School",212,89,42,30,"62858 HWY 101","Coos Bay","OR",97420,"62858 HWY 101, Coos Bay, OR 97420",-124.2005179,43.3532942,0.838818565400844,0.238636363636364,0.219318181818182,2.4921490508554,TRUE
196,"Madison Elementary School",377,72,33,32,"400 Madison St","Coos Bay","OR",97420,"400 Madison St, Coos Bay, OR 97420",-124.272516,43.387725,0.137552742616034,0.0943181818181818,0.255681818181818,2.87883759081322,TRUE
201,"Marshfield Senior High School",941,64,NA,NA,"10th & Ingersoll","Coos Bay","OR",97420,"10th & Ingersoll, Coos Bay, OR 97420",-124.221274,43.360771,0.0565400843881856,NA,NA,4.2006093273963,TRUE
197,"Millicoma School",490,76,44,35,"260 2nd Ave","Coos Bay","OR",97420,"260 2nd Ave, Coos Bay, OR 97420",-124.1964606,43.3647878,0.238818565400844,0.292045454545455,0.336363636363636,3.1436606515116,TRUE
4079,"Resource Link Charter School",76,91,NA,NA,"1255 Hemlock Ave","Coos Bay","OR",97420,"1255 Hemlock Ave, Coos Bay, OR 97420",-124.2257201,43.376768,0.90464135021097,NA,NA,2.17342395125381,TRUE
199,"Sunset School",439,74,36,26,"245 S Cammann St","Coos Bay","OR",97420,"245 S Cammann St, Coos Bay, OR 97420",-124.2735105,43.3895866,0.174683544303797,0.134090909090909,0.146590909090909,3.024138739161,TRUE
191,"Coquille Junior Senior High",324,76,NA,NA,"499 W Central Blvd","Coquille","OR",97423,"499 W Central Blvd, Coquille, OR 97423",-124.1945181,43.1853939,0.238818565400844,NA,NA,2.75462854464495,TRUE
4025,"Coquille Valley Elementary",424,78,57,48,"1115 N Baxter St","Coquille","OR",97423,"1115 N Baxter St, Coquille, OR 97423",-124.1871637,43.1847043,0.30126582278481,0.596590909090909,0.648863636363637,2.98898523552847,TRUE
189,"Lincoln School of Early Learning",80,64,NA,NA,"1366 N Gould St","Coquille","OR",97423,"1366 N Gould St, Coquille, OR 97423",-124.1822781,43.1870327,0.0565400843881856,NA,NA,2.18279821888915,TRUE
4857,"Winter Lakes School",338,63,NA,NA,"180 N Baxter","Coquille","OR",97423,"180 N Baxter, Coquille, OR 97423",-124.1866038,43.1755549,0.0514767932489451,NA,NA,2.78743848136864,TRUE
4592,"Corbett School",1211,81,NA,NA,"35800 E Hist Columbia River Hwy","Corbett","OR",97019,"35800 E Hist Columbia River Hwy, Corbett, OR 97019",-122.2956859,45.5298519,0.425316455696203,NA,NA,4.83337239278181,TRUE
